side,sales_order,line_number,item,report_order_date,header_created,header_source,line_sys_created,header_in_july,line_in_july,dates_differ,bucket,tz_edge,customer_account,status
test_only,ORD00885427,34.0,MSG2354BK6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,35.0,MSG234BK06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,36.0,MSG234WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,37.0,MSG224WD06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,38.0,MSG2327AL6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,39.0,MSG2337WH6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,4.0,MSG2357AL6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,40.0,MSG2347WH6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,41.0,MSG2334WH6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,42.0,MSG2334AL6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,43.0,RDCLNGD486,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,44.0,SOCO72WD06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,45.0,MSG226BK06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,46.0,MSG232BK06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,47.0,MSG232WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,48.0,ANFTMBBK12,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,49.0,CL6P84IV06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,5.0,MSG2327BK6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,50.0,GLCS24RD12,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,6.0,MSG2354BK6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,7.0,MSG234BK06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,8.0,MSG234WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885427,9.0,MSG2344WH6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,1.0,SOCO72WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,10.0,123CO36B24,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,11.0,TRS736WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,12.0,MSG2474WH4,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,13.0,MSG2464WH4,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,14.0,MSG248AL04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,15.0,MSG242WD04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,16.0,MSG2454WH4,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,17.0,MSG237WH04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,18.0,MSG241WH04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,19.0,MSG2327BK6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,2.0,PVVPLALB02,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,20.0,MSG230AL06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,21.0,MSG231WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,22.0,MSG2317BK6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,23.0,MSG233AL06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,24.0,MSG232WD06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,25.0,MSG2334BK6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,26.0,MSG230AL06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,27.0,MSG230AL06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,28.0,MSG2247WH6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,29.0,MSG225WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,3.0,PVVRBWHT02,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,30.0,MSG245WH04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,31.0,PVVPLALB02,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,32.0,PVVRBWHT02,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,33.0,MSG270WH04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,34.0,SOCO72WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,35.0,MSG270AL04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,36.0,MSG271WH04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,37.0,PVVPLALB02,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,38.0,SOCO60WD06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,39.0,VRCO60DA06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,4.0,MSG270AL04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,40.0,123CO36B24,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,41.0,TRS736WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,42.0,MSG2464WH4,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,43.0,MSG242WD04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,44.0,MSG2454WH4,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,45.0,MSG230AL06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,46.0,MSG233AL06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,47.0,MSG2247WH6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,48.0,MSG2474WH4,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,49.0,MSG248AL04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,5.0,MSG271WH04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,50.0,MSG237WH04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,51.0,MSG241WH04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,52.0,MSG2327BK6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,53.0,MSG231WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,54.0,MSG2317BK6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,55.0,MSG232WD06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,56.0,MSG2334BK6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,57.0,MSG230AL06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,58.0,MSG230AL06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,59.0,MSG225WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,6.0,MSG270WH04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,60.0,MSG245WH04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,7.0,PVVPLALB02,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,8.0,VRCO60DA06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885462,9.0,SOCO60WD06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,1.0,SOCO72WD06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,10.0,MSG2344WH6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,11.0,MSG2334WH6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,12.0,MSG2344BK6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,13.0,MSG2354BK6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,14.0,MSG2357WH6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,15.0,MSG224WD06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,16.0,MSG22342W6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,17.0,MSG2234BK6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,18.0,MSG222WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,19.0,MSG225WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,2.0,SOCO72WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,20.0,MSG229GY06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,21.0,MSG232GY06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,22.0,MSG2357GY6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,23.0,MSG2237AL6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,24.0,MSG226BK06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,25.0,MSG223WD06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,26.0,MSG226AL06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,27.0,MSG228WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,28.0,SOCO72WD06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,29.0,SOCO72GY06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,3.0,SOCO72GY06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,30.0,MSG232WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,31.0,SOCO72WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,32.0,MSG271WH04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,33.0,MSG272WH04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,34.0,MSG2474WH4,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,35.0,MSG236WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,36.0,MSG2344WH6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,37.0,MSG2344WH6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,38.0,MSG2344BK6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,39.0,MSG2334WH6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,4.0,MSG271WH04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,40.0,MSG224WD06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,41.0,MSG22342W6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,42.0,MSG2234BK6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,43.0,MSG222WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,44.0,MSG225WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,45.0,MSG229GY06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,46.0,MSG2354BK6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,47.0,MSG2357WH6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,48.0,MSG232GY06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,49.0,MSG2357GY6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,5.0,MSG272WH04,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,50.0,MSG2237AL6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,51.0,MSG226BK06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,52.0,MSG226AL06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,53.0,MSG223WD06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,54.0,MSG228WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,6.0,MSG2474WH4,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,7.0,MSG236WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,8.0,MSG232WH06,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885496,9.0,MSG2344WH6,2026-07-27,2026-07-27,SalesTableCDREntities,2026-07-27,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00885705,0.0,FTVGM33245,2026-07-27,2026-07-27,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,no,1841,Canceled
test_only,ORD00885705,0.0,FTVMA42545,2026-07-27,2026-07-27,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,no,1841,Canceled
test_only,ORD00885705,0.0,MSG234WH06,2026-07-27,2026-07-27,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,no,1841,Invoiced
test_only,ORD00886151,0.0,MSG235AL06,2026-07-28,2026-07-28,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,no,00011509,Open Order
test_only,ORD00886151,0.0,MSG235BK06,2026-07-28,2026-07-28,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,no,00011509,Open Order
test_only,ORD00886151,0.0,TRL736WH06,2026-07-28,2026-07-28,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,no,00011509,Canceled
test_only,ORD00886152,1.0,MSG224WH06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,2854,Open Order
test_only,ORD00886152,2.0,MSG2307WH6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,2854,Open Order
test_only,ORD00886152,3.0,MSG234WH06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,2854,Open Order
test_only,ORD00886152,4.0,MSG235WH06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,2854,Open Order
test_only,ORD00886152,5.0,MSG223WH06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,2854,Open Order
test_only,ORD00886152,6.0,MSG222WH06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,2854,Open Order
test_only,ORD00886152,7.0,MSG236WH06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,2854,Open Order
test_only,ORD00886153,1.0,PCM1830SH6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,8023,Open Order
test_only,ORD00886154,1.0,MSG2267WH6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,3050,Open Order
test_only,ORD00886156,0.0,TRL556WH12,2026-07-28,2026-07-28,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,no,3447360,Invoiced
test_only,ORD00886157,1.0,CHCHPDBK14,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
