side,sales_order,line_number,item,report_order_date,header_order_creation,line_sys_created,header_in_july,line_in_july,dates_differ,bucket,customer_account,customer_name,status,tz_edge
test_only,ORD00888492,1,MSG239GY04,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,9303,"AMAZON.COM DEDC,LLC (DROPSHIP)",Invoiced,yes
test_only,ORD00888493,1,TRS736BK06,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,9303,"AMAZON.COM DEDC,LLC (DROPSHIP)",Invoiced,yes
test_only,ORD00888494,1,TRS736BK06,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,9303,"AMAZON.COM DEDC,LLC (DROPSHIP)",Invoiced,yes
test_only,ORD00888495,1,WNPP84IV06,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,7025,HOMEDEPOT.COM,Invoiced,yes
test_only,ORD00888496,1,FTVMA40220,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,7025,HOMEDEPOT.COM,Invoiced,yes
test_only,ORD00888497,1,MSG227BK06,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,7025,HOMEDEPOT.COM,Invoiced,yes
test_only,ORD00888498,1,PCM1830GA6,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,7025,HOMEDEPOT.COM,Invoiced,yes
test_only,ORD00888499,1,MSG225WH06,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,7025,HOMEDEPOT.COM,Invoiced,yes
test_only,ORD00888500,1,RTFTV60520,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,7025,HOMEDEPOT.COM,Invoiced,yes
test_only,ORD00888501,1,MSG235BK06,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,9206,LOWE'S COMPANIES INC.  (DS),Invoiced,yes
test_only,ORD00888502,1,FTVSO10320,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,9206,LOWE'S COMPANIES INC.  (DS),Invoiced,yes
test_only,ORD00888503,1,MSG238WH04,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,9303,"AMAZON.COM DEDC,LLC (DROPSHIP)",Invoiced,yes
test_only,ORD00888504,1,DR54X72TN6,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,8015,WAYFAIR LLC (DS),Invoiced,yes
test_only,ORD00888505,1,FTVMA40920,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,7025,HOMEDEPOT.COM,Invoiced,yes
test_only,ORD00888506,1,WIPN84GY06,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,9022,JCPENNEY COMPANY INC.  (DS),Invoiced,yes
test_only,ORD00888507,1,MSG222WH06,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,7025,HOMEDEPOT.COM,Invoiced,yes
test_only,ORD00888507,2,MSG226WH06,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,7025,HOMEDEPOT.COM,Invoiced,yes
test_only,ORD00888507,3,MSG230WH06,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,7025,HOMEDEPOT.COM,Invoiced,yes
test_only,ORD00888508,1,WRM1830AD6,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,9022,JCPENNEY COMPANY INC.  (DS),Invoiced,yes
test_only,ORD00888509,1,PCM1830WL6,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,7125,"WAL-MART STORES, INC.#546978",Invoiced,yes
test_only,ORD00888510,1,INOPOR6604,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,9206,LOWE'S COMPANIES INC.  (DS),Invoiced,yes
test_only,ORD00888511,1,MSG239BK04,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,9303,"AMAZON.COM DEDC,LLC (DROPSHIP)",Invoiced,yes
test_only,ORD00888512,1,FTVWD23120,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,7125,"WAL-MART STORES, INC.#546978",Invoiced,yes
test_only,ORD00888513,1,MFG230MH02,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,7125,"WAL-MART STORES, INC.#546978",Invoiced,yes
test_only,ORD00888513,2,MFG230MH02,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,7125,"WAL-MART STORES, INC.#546978",Invoiced,yes
test_only,ORD00888514,1,MSG238WH04,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,9303,"AMAZON.COM DEDC,LLC (DROPSHIP)",Invoiced,yes
test_only,ORD00888515,1,FTVSO10220,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,9206,LOWE'S COMPANIES INC.  (DS),Invoiced,yes
test_only,ORD00888516,1,DSG229BK06,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,9303,"AMAZON.COM DEDC,LLC (DROPSHIP)",Invoiced,yes
test_only,ORD00888517,1,FTVMA45545,2026-07-31,2026-08-01,2026-08-01,no,no,no,unexplained_test_only,9091,OJ COMMERCE,Invoiced,yes
test_only,Total,429928,,,,,no,no,,no_header_odata,,,,no
